x,y,z,word,cluster,count
6.447186,4.920944,1.9149342,footy,8,7
6.5961165,4.8999815,1.8503733,flirty,8,6
6.6330895,4.6254244,1.7004199,cry,8,9
6.116755,4.380952,2.4988127,hellion,8,5
6.0939155,4.634948,2.035904,gypper,8,6
6.2960343,4.2147675,2.498774,casuist,8,5
6.0626836,3.3708076,2.3925471,lauding,4,5
-7.429719,-2.5816767,-1.5162082,subtitled,10,11
-6.5252914,4.146454,-4.2099214,trilogies,9,5
6.194018,4.683218,2.2107954,teamed,8,8
-8.492759,-3.1836185,-1.8090117,bedsitter,10,9
5.3192697,-0.059507847,6.701856,project,-1,14422179
3.9168963,-0.69561434,5.9946513,development,-1,5962539
-1.2018044,9.567392,-1.919955,bank,-1,5120003
5.916117,2.9066095,6.51545,government,-1,4672668
-2.8229449,9.615919,2.098938,sector,-1,4619486
7.47872,-6.8560734,-3.879585,cost,-1,4539233
-9.318972,3.9261408,-6.6234837,service,-1,4536972
-3.2959068,11.063574,2.0014806,use,-1,4490140
4.688105,1.0887051,6.4779153,include,-1,4464327
-3.097296,-8.4740925,1.1215158,year,-1,4403088
4.4581084,0.34290648,5.804297,management,-1,4316346
7.9270873,-6.3305254,0.114331245,country,-1,4267051
10.550781,-1.8227699,-3.1517575,area,-1,4090738
4.087342,-0.7877641,6.0726037,program,-1,4062523
-3.8900878,-8.338197,4.341206,water,-1,3889603
-1.070107,6.8190536,-6.9855514,percent,-1,3647969
4.3847556,0.93643475,6.5431914,provide,-1,3623944
-8.791282,3.6663122,-6.2850266,public,-1,3530918
-3.8179426,-8.742683,0.9697733,total,-1,3529326
-1.3761251,6.8319664,-6.517378,increase,-1,3436629
5.3013377,0.018798351,6.9970403,implementation,-1,3379023
4.06286,-0.77055454,6.026711,support,-1,3376689
10.6319065,-3.695662,-0.77296543,policy,-1,3372092
-0.5031142,6.85468,-6.8432717,level,-1,3332485
-7.7717733,1.2376118,-5.4740825,report,-1,3299321
2.8865008,-1.7033498,6.0751243,work,-1,3115486
-2.784197,5.1932783,-4.591035,plan,-1,3113533
1.5754943,-0.24284077,2.8588333,financial,-1,3022006
-0.58561563,6.8455114,-6.8901453,high,-1,2991742
-3.0180554,-0.089457035,-8.033294,impact,-1,2850198
1.8889794,-8.095025,-5.9296007,economic,-1,2841880
-3.7852056,-8.750777,0.98621035,million,-1,2837205
10.432703,-3.8102436,-1.0545998,environmental,-1,2766987
10.15374,1.5001659,2.1513753,national,-1,2737087
2.0359373,-0.14635706,3.2332234,investment,-1,2711440
1.4579601,7.0985794,-1.4967732,activity,-1,2689779
8.216808,-5.9735494,-5.31249,land,-1,2661626
7.5356536,-6.852141,-3.8503234,time,-1,2615179
6.56786,-6.9018087,-4.234118,make,-1,2597163
-1.1820889,9.550975,-2.0014882,nonperforming_loan,-1,2571055
-0.7599497,6.8321867,-6.8743706,rate,-1,2550796
2.96874,4.8451767,7.335995,finance,-1,2520543
3.6262631,0.12435055,8.279289,base,-1,2507422
4.1191688,1.0194068,6.0275884,need,-1,2486347
2.6722097,1.2554345,8.463991,result,-1,2457177
3.3204007,8.174456,-3.8604064,new,-1,2449376
-1.1345048,2.1235213,-6.227289,table,-1,2420903
2.9626822,-1.3147001,10.316938,good,-1,2400955
5.9246078,2.9231062,6.515986,local,-1,2391587
10.185415,1.5194144,2.187294,state,-1,2390170
6.1730695,-8.802828,0.29606915,world_bank,-1,2388133
-0.8736329,-7.7749615,3.3520093,construction,-1,2304406
-6.21213,8.902511,-3.3383365,health,-1,2285021
0.08478594,-1.5304317,0.605453,market,-1,2278624
2.8433914,-1.2385466,9.822865,number,-1,2276284
-2.3733153,6.823537,-6.096514,improve,-1,2265467
-8.285119,5.769346,6.1992736,road,-1,2243817
0.9401717,5.71206,-1.4306321,social,-1,2241288
3.9602656,-2.1312556,8.327526,date,-1,2172565
-0.8336611,-9.830669,0.8446393,shall,-1,2162467
-1.1710663,9.571361,-2.0927827,credit,-1,2162446
5.5234933,-6.8166103,4.8613925,education,-1,2150628
0.69402933,5.3363495,-1.7856858,require,-1,2113824
4.9734693,-1.1145563,7.504229,fund,-1,2069357
-6.457594,-7.276822,1.0988579,growth,-1,2068129
0.33935118,-7.163525,-3.0388086,community,-1,2060433
1.9220371,1.7413554,8.214178,information,-1,2059638
-0.61581373,6.8325577,-6.9039984,low,-1,2048139
-2.7007432,0.777359,-6.471891,datum,-1,2045831
4.5896754,-0.6587653,6.156752,component,-1,2022595
6.7496142,-6.7265162,-4.132698,business,-1,1967535
2.0585847,-0.16247702,3.2534814,private,-1,1945991
2.9376397,-1.3052645,10.206303,follow,-1,1914442
3.1478887,2.690967,6.969399,resource,-1,1906564
-3.7741342,-8.635999,0.90330505,source,-1,1898160
-7.02819,-7.4427633,0.5340452,income,-1,1889685
-3.166831,2.2727032,-8.302451,price,-1,1886544
-3.8796344,0.88002825,-7.641307,estimate,-1,1877499
-1.3779781,-10.143883,0.99008465,agreement,-1,1858503
5.1999154,-9.181947,-5.240108,process,-1,1834557
5.580624,-5.9926257,4.1984515,training,-1,1826856
-10.485301,2.7056613,4.457995,international,-1,1800667
-2.161847,2.8137727,8.144354,risk,-1,1772386
-1.5901825,3.473299,-6.908022,issue,-1,1765312
-5.90667,6.2549314,-3.341075,rural,-1,1754344
7.7609897,-1.4429767,1.7170453,study,-1,1752316
10.372156,-3.7412307,-1.1651382,measure,-1,1745802
3.8234868,-2.2235637,8.425119,review,-1,1725125
10.713198,-3.8261385,-0.68122864,assessment,-1,1715174
-6.5399885,-3.47947,-2.5774877,operation,-1,1714789
-6.8161197,7.3316374,0.7286515,household,-1,1711292
5.905064,3.3007698,6.5841804,group,-1,1675700
2.8800387,0.5622535,5.381951,change,-1,1672462
6.46335,-2.8788617,-4.917087,reform,-1,1663448
10.356068,1.6288857,2.3881102,ministry,-1,1660968
3.0453954,-2.0825846,9.098709,contract,-1,1648741
3.688087,5.1841545,-4.958848,section,-1,1643647
4.847753,0.0007224083,6.4438186,capacity,-1,1640789
5.8932805,-1.0663681,3.1104913,quality,-1,1633919
7.0002637,-5.634385,-5.494794,access,-1,1631791
1.5568814,6.9925156,-6.574199,large,-1,1630218
4.4953504,0.6709614,7.03342,design,-1,1629243
-3.500391,-7.6420207,-3.7737436,objective,-1,1595388
-3.7326756,1.087987,-7.7065735,value,-1,1588491
-2.7181392,8.527361,-2.0001662,tax,-1,1583790
-1.1271586,6.8182535,-5.7071896,supply,-1,1573837
3.0545497,-2.134342,9.070553,procurement,-1,1569123
4.314612,0.27760744,5.6099467,develop,-1,1552743
-0.80191755,4.9641647,-1.3430116,case,-1,1547739
-1.0935516,6.8415346,-6.9018936,average,-1,1532872
9.848484,-0.5659056,-1.0862372,population,-1,1531633
2.5840454,-0.23805094,9.035969,account,-1,1527499
-8.669884,3.4699974,-6.126309,expenditure,-1,1521628
-3.0838141,-8.520292,1.0683994,period,-1,1487964
5.5833697,-5.412642,4.6485963,staff,-1,1462550
2.965756,-1.3205652,10.326008,economy,-1,1458271
-4.583171,-8.544376,-0.38667536,school,-1,1454720
9.191835,-5.980241,0.79474163,production,-1,1451429
6.639194,-6.7224073,-3.910849,indicator,-1,1444833
3.3702493,1.4567442,9.037106,performance,-1,1424090
-0.3645687,7.293643,-6.400352,figure,-1,1412967
2.7273722,5.077018,7.440966,borrower,-1,1410001
5.450299,0.11109877,6.861284,implement,-1,1409393
-10.279543,2.4229426,-4.1860394,export,-1,1407379
6.9582725,4.950835,-7.2567725,region,-1,1399165
6.4042525,0.32611227,7.4249225,control,-1,1385269
-5.8803205,6.2533197,-3.331161,urban,-1,1378489
2.9895349,4.83008,7.3326755,financing,-1,1358670
3.1940503,1.7120371,7.0999618,benefit,-1,1356270
3.7070565,5.1971416,-4.9818773,condition,-1,1356038
-8.6637335,3.397933,-6.024465,budget,-1,1353585
-6.038199,0.5485482,-5.2708626,reduce,-1,1341064
4.1234593,-1.4636657,5.7214656,infrastructure,-1,1337959
-2.1589777,-5.1329165,7.9078526,unit,-1,1318994
-3.672254,10.183652,1.2033968,company,-1,1317424
4.3295474,0.63111067,6.559133,ensure,-1,1315197
7.1110272,-6.813858,-4.1428313,procedure,-1,1312340
-8.027855,-7.636037,1.7991705,agricultural,-1,1303976
6.220939,-0.6680908,-4.8558006,page,-1,1303510
5.327458,-0.04924774,6.672895,propose,-1,1303136
3.732246,5.1831055,-4.988894,term,-1,1290921
5.161947,-0.30288267,6.437917,sub,-1,1286410
0.6607394,5.328083,-1.8277175,set,-1,1276462
-8.504816,4.934126,-3.2312713,consultant,-1,1275996
-3.474142,-7.613408,-3.7883568,target,-1,1274702
-3.276669,-6.901892,-1.1986935,environment,-1,1260174
-1.2460179,6.792487,-3.7192142,poor,-1,1252242
3.7072616,5.196907,-4.97789,general,-1,1233825
-2.2727594,5.6635942,-4.192381,people,-1,1231204
5.5266404,0.2020607,7.3808303,agency,-1,1230608
6.307306,-2.4767418,4.7546296,institution,-1,1228692
10.577154,-1.9202895,-3.3054423,site,-1,1228361
4.0577216,-1.5343871,7.4618926,actual,-1,1222003
-3.8148332,-0.55704117,-6.673032,monitoring,-1,1218939
6.418305,-2.6260464,-5.0551686,strategy,-1,1212440
7.875176,-1.511709,-8.25354,survey,-1,1209216
7.3954473,-4.5061274,3.8810039,poverty,-1,1199974
-1.0710568,2.1043558,-6.2563214,annex,-1,1198548
4.344991,0.2598915,5.487719,establish,-1,1185481
3.60597,0.40060282,8.148071,analysis,-1,1181827
-4.7179904,6.318425,-2.2645364,standard,-1,1181729
-2.8844006,-8.013372,4.1150975,facility,-1,1175690
4.254497,-1.2331913,5.94225,exist,-1,1171603
2.8346152,4.979741,7.346905,grant,-1,1169012
6.9653354,-0.81784105,2.3736057,framework,-1,1162987
1.6365604,7.001396,-6.5912447,small,-1,1161191
6.582768,4.207115,7.1445937,law,-1,1149928
5.0755486,-0.8356104,6.5849586,technical,-1,1144112
-0.879755,2.3680034,-5.9856644,key,-1,1143672
0.11579704,7.448225,-6.614747,non,-1,1140142
-2.4563684,8.63033,-1.4957902,capital,-1,1135517
-0.82316923,-9.856434,0.8556752,association,-1,1132310
1.1348295,5.5823994,-5.1580777,available,-1,1120858
3.9418378,-1.7673526,7.795117,post,-1,1118997
7.5192,-6.85146,-3.851915,day,-1,1114358
-3.9608111,1.1414948,-7.737404,expect,-1,1108508
0.6821828,-7.3349113,-3.5816283,district,-1,1105627
-7.7100782,1.2532096,-5.289902,evaluation,-1,1102760
5.6163154,0.10856724,7.571984,regional,-1,1100637
-3.2562273,1.5304375,-7.3566923,current,-1,1095322
-5.505569,-8.516257,-0.31069422,woman,-1,1094878
-11.215721,3.4727383,-1.5735939,trade,-1,1091027
-3.1776977,-8.646253,0.9468074,end,-1,1087817
1.940733,-8.168305,4.7647986,energy,-1,1078181
4.158898,-2.840734,8.233482,complete,-1,1077234
-7.91953,0.91240835,-5.791463,annual,-1,1074795
10.125879,-0.63696384,-1.1265016,city,-1,1073726
6.470383,-2.0775666,5.938462,central,-1,1058758
-1.1288109,6.761941,-7.0670233,share,-1,1058652
-1.1485415,2.1714687,-6.2064705,note,-1,1055334
-2.3056736,-6.416953,7.250488,transport,-1,1051289
-8.9255495,-0.8727112,7.414101,power,-1,1049341
3.911388,0.8828149,5.464517,important,-1,1048926
-2.842643,9.591196,2.1387577,industry,-1,1043715
-0.28631306,6.4179544,-6.065984,document,-1,1041928
6.0934167,-8.869205,0.5315738,research,-1,1040116
4.044622,-2.7153745,8.324833,request,-1,1035049
-8.155719,-7.6308365,1.5699983,agriculture,-1,1023142
-2.253514,6.813774,-6.1325846,improvement,-1,1018484
3.4758067,-7.9902925,1.5676708,equipment,-1,1018351
6.9981627,-4.627619,1.4507165,effective,-1,1018161
4.702232,0.6917553,7.042271,carry,-1,1015611
7.9709134,-3.3773198,-3.3393369,product,-1,1015074
-1.3625696,-10.199799,1.1674356,provision,-1,1006891
10.843451,-0.7904334,1.2356939,payment,-1,1004257
2.9637504,-1.314637,10.319458,practice,-1,1001214
-1.0865798,2.1989036,-6.1714525,present,-1,999858
-2.5360448,6.863697,-6.0178523,strengthen,-1,995742
-2.9792063,4.911792,-4.805811,prepare,-1,991519
3.1011262,4.789819,7.3511195,additional,-1,985555
6.7505774,-6.741135,-3.9808722,overall,-1,983405
10.398365,-3.7362843,-1.1291387,potential,-1,981037
-3.0367677,-0.04122877,-7.940686,effect,-1,979187
-1.0091405,2.2615943,-6.1146994,main,-1,978165
3.715365,0.4548831,8.013681,identify,-1,977611
6.817474,-6.8124523,-3.9641657,firm,-1,976303
8.319607,4.3485823,-6.6999865,republic,-1,975656
-2.8841293,0.021679878,-8.028378,affect,-1,973556
3.7132277,5.1685104,-4.9641814,mean,-1,968339
-2.5867712,8.448586,-1.8077984,pay,-1,967104
1.1948628,6.1549873,-1.3864741,relate,-1,965289
0.16148472,6.886759,-6.1473403,major,-1,959839
-3.0593717,-8.509249,1.0804429,month,-1,955465
10.379833,1.6282749,2.455769,department,-1,952372
-0.6201129,-2.651403,1.0298891,line,-1,950736
-0.9265137,2.470251,-7.8212824,structure,-1,949669
5.3295836,0.08026838,7.0111403,institutional,-1,947939
-3.1740148,-8.58224,0.9856739,cover,-1,946334
-9.720026,2.8882008,-2.3019197,requirement,-1,945580
4.7108073,-0.51540375,8.374666,planning,-1,940962
6.272143,-2.0088184,-4.7392545,approach,-1,936339
-0.5775938,-2.8543608,-0.9116926,type,-1,932998
-10.26163,2.4320498,-4.182696,import,-1,928492
-1.154021,6.889409,-5.7890387,demand,-1,923180
-2.9293237,8.352037,-2.2896273,revenue,-1,921715
-3.4643784,-7.6030326,-3.7807899,achieve,-1,919975
-1.7632883,3.7668161,-7.118103,problem,-1,919746
3.8727365,1.0779772,6.0754485,help,-1,912830
-1.6653795,3.5396004,-7.008303,address,-1,911490
6.6018434,4.4121094,7.0049424,regulation,-1,907577
7.928065,-1.1108685,5.332399,child,-1,903659
-6.819967,-10.771188,-3.0151515,grassroot_organization,-1,900797
0.7480116,5.3713245,-1.7971711,specific,-1,896500
4.2050757,-2.8735282,8.216249,authority,-1,894628
10.745407,-3.837449,-0.6315799,category,-1,894469
4.213798,-1.3427405,7.0259356,preparation,-1,894281
-3.403058,-0.050619125,-8.147707,significant,-1,888958
-2.4644794,-4.9459267,-4.53808,continue,-1,887969
-2.0307598,-10.701494,0.367321,labor,-1,886766
-2.9608989,-8.358306,1.2138801,second,-1,884897
-0.14336252,6.8525743,-6.080591,remain,-1,879798
4.080498,1.1316967,5.9866986,lead,-1,879213
10.381388,1.6232529,2.4709835,office,-1,877898
6.141189,-2.5185273,-5.4165955,focus,-1,873011
3.2495484,0.23365736,4.7646556,open,-1,866096
4.029432,-2.7050827,8.342674,receive,-1,865060
1.1650848,6.169428,-2.0521164,individual,-1,854925
4.773357,1.1129313,6.0389457,place,-1,853062
7.3155494,-4.919528,-5.9361777,asset,-1,846301
-2.050249,-10.634457,0.43588066,worker,-1,843882
-2.0468879,-10.695488,0.3776369,employment,-1,841733
-1.256686,9.334679,-2.454383,debt,-1,837393
0.97127485,5.759676,-1.4468906,consider,-1,835274
6.5606027,4.272564,7.0972667,right,-1,833950
3.5745988,0.014249802,8.368923,basis,-1,833067
-7.786622,1.2379708,-5.3360877,progress,-1,830277
-6.2151036,-3.9365907,-6.5863714,action,-1,826655
6.977343,0.49093246,7.5414987,audit,-1,822287
-0.5421505,-2.8021615,-0.8595052,different,-1,820934
3.1126018,1.3585558,8.080881,experience,-1,819355
3.011252,0.83460855,5.253162,example,-1,819092
5.9728713,3.3469257,6.5732455,member,-1,818947
0.61159945,-7.311913,-3.4680738,village,-1,818459
-10.189606,-0.29534054,3.8076901,distribution,-1,809635
-6.114538,6.0406017,-3.644596,farmer,-1,802981
3.8058238,-2.1982856,8.449684,prior,-1,798209
7.992004,-6.379993,0.07774019,world,-1,796623
9.560402,-5.3369527,0.8888483,domestic,-1,796317
3.320765,8.178845,-3.8562999,build,-1,793499
1.6438179,7.0040293,-6.5959926,enterprise,-1,788741
4.3110967,-1.0695214,6.9694514,phase,-1,785077
3.6017194,0.5120816,4.9884477,role,-1,779607
2.5519252,-3.3149338,11.254393,assistance,-1,779282
-7.9348946,6.410739,6.153792,maintenance,-1,777936
7.3327813,-6.7167587,-4.1246576,form,-1,775442
3.6574378,5.158759,-4.923993,schedule,-1,775230
-10.527113,-0.94040966,-4.293103,forest,-1,763042
7.5984864,-6.3897805,-4.7159843,transfer,-1,762649
-2.727156,5.3297644,-4.5816026,resettlement,-1,761566
0.6652427,5.3760147,-1.7581632,order,-1,760959
-9.727834,2.5238657,-3.6090329,fiscal,-1,757136
7.986878,-6.363503,0.09936333,global,-1,754741
4.63446,1.0806379,6.5041776,addition,-1,748707
0.046397686,-7.748356,3.0232615,material,-1,747414
-0.62557936,-2.3693607,-0.52144,model,-1,746571
3.1739907,1.3597484,8.746395,outcome,-1,743577
-8.883512,-1.1639895,6.806292,electricity,-1,736957
4.804416,1.0864482,5.938517,reduction,-1,736301
-2.6050773,-5.160098,-4.688918,effort,-1,734601
1.9532332,-7.954165,3.558374,plant,-1,734224
6.7654576,4.6069174,6.8417096,protection,-1,732864
6.4588685,-0.8088746,-2.8137884,loss,-1,730341
-2.3574622,7.860902,3.5531516,technology,-1,730338
1.4403558,7.212322,-1.5386217,involve,-1,728211
6.552522,4.279867,7.0936713,legal,-1,726355
3.3325753,0.15968084,8.4198475,determine,-1,725393
3.5966249,5.1901207,-4.841141,agree,-1,722830
-8.079109,-7.71513,1.6435003,crop,-1,722439
0.24384975,6.5422277,-4.283194,meet,-1,720355
-0.8037391,6.7832212,-7.0367713,net,-1,712345
10.39093,-0.33279562,-1.5297453,center,-1,712056
-2.698015,5.367243,-4.5960245,compensation,-1,710823
6.7655396,-6.7713223,-4.121236,start,-1,708554
1.7214475,4.202861,6.837522,party,-1,707741
1.0932274,-6.32281,-2.605042,foreign,-1,707399
3.649076,5.155549,-4.9276886,guideline,-1,703924
-7.959336,1.429935,-4.96969,team,-1,699481
2.872579,1.4331989,8.119574,point,-1,698931
-3.0307267,0.014068127,-7.85929,factor,-1,698277
3.5007167,0.20613861,4.89162,create,-1,692784
-8.70961,-0.000351429,7.2213235,network,-1,691609
-3.3625796,-1.7765243,-2.4701853,yes,-1,691421
-0.7012663,6.448925,-6.0255175,great,-1,688530
3.7007518,5.199088,-4.975957,purpose,-1,687079
2.4989018,8.09176,-3.2763243,priority,-1,686539
-5.444805,-8.542347,-0.3436165,age,-1,686353
5.6288457,0.21550083,7.451203,responsibility,-1,682541
9.234564,-6.0208483,0.77706766,food,-1,681400
-9.749552,2.8714619,-2.2927616,limit,-1,680077
2.961495,-1.31492,10.306555,select,-1,672814
3.3996482,-1.1424451,8.896965,atlas_method,-1,669318
6.5565047,4.328727,7.0557885,status,-1,665262
1.1648388,6.1411505,-1.4234343,relevant,-1,660564
6.41429,-6.9894724,-4.328576,allow,-1,658774
-2.3790734,-4.7152543,-4.3744097,future,-1,657446
1.6831956,1.8389697,6.9993377,decision,-1,657287
0.6695552,5.2876616,-1.7751479,necessary,-1,656040
-6.4647512,-6.946043,1.0732236,opportunity,-1,655939
6.9813914,0.53125286,7.514066,statement,-1,655390
1.0176091,5.3297844,-4.8473434,lack,-1,652840
10.274506,1.5706663,2.2782035,administration,-1,651798
6.2086835,3.637971,6.6310163,board,-1,651216
3.918737,-2.5455143,8.311335,approve,-1,651112
-2.828866,9.585951,2.1430402,industrial,-1,648639
-4.4155326,-8.332542,-0.45875597,basic,-1,647839
-7.829252,-7.6139965,2.361597,irrigation,-1,645514
3.6400132,1.5560408,9.354666,satisfactory,-1,644974
4.6694293,1.5901017,6.2159934,direct,-1,644935
5.3737035,0.07984877,7.056148,arrangement,-1,642694
2.9854445,1.6700034,6.121577,way,-1,641817
-0.3232937,-1.7612169,5.61941,apply,-1,640935
-4.397649,-2.7819417,-8.143785,south,-1,640894
6.605622,-6.7255826,-3.9550405,index,-1,640837
5.530192,-6.7751446,4.92209,primary,-1,639570
-1.078208,6.8043604,-7.0258813,percentage,-1,633529
3.648685,1.5470538,9.351059,supervision,-1,633433
4.392339,0.610374,6.6560273,appropriate,-1,630350
4.48331,0.47651815,5.983023,manage,-1,629329
7.088885,-6.6283703,-4.3355536,building,-1,628990
-0.26468182,6.8322525,-5.8874726,likely,-1,628839
4.528785,0.8215065,6.8874564,possible,-1,628643
7.337497,-6.6531515,-4.372732,property,-1,628387
7.788983,-1.4340005,1.7408767,conduct,-1,627963
3.9260716,-2.5735295,8.316206,approval,-1,626130
4.0802426,-1.5934663,5.6605706,rehabilitation,-1,625868
4.3925796,0.4738345,6.6386905,maintain,-1,625679
6.559962,4.019761,7.154116,act,-1,623814
-1.5431406,9.569184,-1.3224304,commercial,-1,623809
7.1790347,-4.974381,6.327331,oil,-1,619439
0.9823427,5.29871,6.756598,donor,-1,619389
-10.623705,2.8480635,0.094585896,participation,-1,615443
3.3917012,-1.2141938,8.903568,selection,-1,614490
4.6469398,1.0864878,6.468822,various,-1,613885
7.324595,-5.9889035,-4.4365425,official,-1,613165
-6.5796204,3.2908688,-6.342202,committee,-1,608953
-3.504378,9.104837,1.0930114,scheme,-1,607600
0.81859636,-10.872135,0.6866183,disbursement,-1,606836
2.3029432,2.6681514,-10.496527,aid,-1,606666
-2.2597785,6.816386,-6.089671,efficiency,-1,601586
-3.4717455,-5.803718,0.103164196,contribution,-1,599067
0.0019583702,-2.044523,1.2670221,consumption,-1,598581
-3.6478457,10.172471,1.2559152,operate,-1,591488
6.4007163,-6.403054,3.67421,teacher,-1,590417
4.6339746,1.002521,6.562514,accord,-1,589428
5.0376925,-2.156032,5.6026244,governance,-1,589050
-3.8243628,-8.796323,1.0062175,equivalent,-1,588538
1.0823574,6.0233765,-1.4636736,concern,-1,586019
-2.3789,-4.7757006,-4.400913,long_term,-1,585589
6.4328218,0.2685051,7.4060864,external,-1,584922
-4.4711285,2.7907271,-5.032173,consultation,-1,583947
-4.5537543,2.7284255,-5.066487,stakeholder,-1,582929
-3.893458,-8.348381,4.342563,sanitation,-1,580894
5.3948455,0.3547616,7.727506,contractor,-1,579509
-0.842782,-9.839777,0.850595,recipient,-1,579361
-4.2551227,1.059546,-7.7914486,return,-1,578228
0.79249954,9.205243,-0.2844596,sustainable,-1,577242
-1.1042495,2.1539106,-6.232306,list,-1,577081
0.21073818,-1.2856369,-9.71637,safety,-1,576837
5.613272,0.23493338,7.481363,responsible,-1,576497
3.9870954,-2.1001456,8.288496,appraisal,-1,576133
8.340614,4.326273,-6.727993,china,-1,575190
-2.654692,7.0195045,-5.8727293,promote,-1,574654
8.981968,-5.9736333,0.73625755,farm,-1,574065
5.928332,3.4821396,6.833627,hold,-1,574018
-9.5621605,-4.0731697,4.517201,river,-1,573599
4.125239,-2.8067048,8.275387,obtain,-1,573343
-2.628587,-7.9331436,3.9417605,waste,-1,571876
0.71472836,-7.3269663,-3.6215396,province,-1,570398
2.5580072,1.2870107,8.420486,indicate,-1,569999
2.9638448,-1.3152003,10.310675,compare,-1,569541
-0.322783,6.6151886,-6.046978,record,-1,569223
0.19055271,6.7715197,-6.171214,particularly,-1,567736
-0.8729944,7.2404737,-6.33451,recent,-1,564085
-6.5636864,7.442399,0.8022461,family,-1,558030
3.8297381,5.136964,-5.0197806,define,-1,557763
6.7790027,-4.129075,1.6658821,mechanism,-1,552892
9.231588,-5.8752713,0.8365774,output,-1,552575
4.3303447,-1.362241,7.099012,stage,-1,549247
-1.0671968,7.044403,-5.856459,grow,-1,549013
6.2379556,-1.8830278,5.987266,function,-1,546438
1.562901,7.021764,-6.5752363,scale,-1,543300
5.5412335,-6.776107,4.9130473,secondary,-1,543045
10.600252,-3.7528834,-0.7485199,safeguard,-1,541928
-2.8193383,-8.356335,1.2417426,early,-1,541738
4.146749,-2.8345551,8.259804,charge,-1,541124
1.6142459,6.997326,-6.589933,size,-1,540482
1.6139536,2.646142,9.842844,field,-1,539304
1.017056,5.3845215,-4.939048,limited,-1,538807
4.4172378,1.2800021,6.1385255,contribute,-1,538453
7.34977,-6.724103,-4.091017,application,-1,538052
3.3633752,-2.2872596,8.875139,bid,-1,537391
-9.321987,3.927415,-6.6251965,delivery,-1,536865
9.207603,-5.9288006,0.83692837,produce,-1,536803
-7.009035,-7.4681454,0.68175554,person,-1,534964
-1.5014477,6.3597736,-6.730262,reach,-1,534830
6.3460593,-2.0590675,-4.7314653,intervention,-1,533641
-3.018647,-8.5266905,1.0524049,completion,-1,533388
-6.6093235,-6.1527786,2.1330652,skill,-1,532524
-1.0872693,2.1322432,-6.2370996,summary,-1,532413
-4.5826645,-8.5212555,-0.3605013,student,-1,531939
3.369679,-0.029839516,8.336929,description,-1,530818
0.19554615,6.6260023,-6.140421,especially,-1,530239
6.1802993,3.603568,6.6792436,director,-1,529346
4.5355916,-0.7785182,6.1729007,technical_assistance,-1,527788
10.579861,-1.923753,-3.3109705,location,-1,527647
-3.761672,-8.735378,0.9883337,billion,-1,526816
-1.7758367,3.637803,-7.130678,challenge,-1,526718
-0.08222628,6.857712,-6.2565413,reflect,-1,526404
-1.3645604,-7.9566956,3.8653007,treatment,-1,522260
2.737195,-9.043964,-5.064551,beneficiary,-1,518476
1.114573,6.0504713,-1.4283111,regard,-1,513514
3.8161492,-1.8212509,8.417053,sign,-1,513365
3.6731772,0.44658756,8.044611,assess,-1,511800
-1.31637,7.2816954,-6.533269,decline,-1,510837
1.3948889,5.7226686,-5.3107624,evidence,-1,510379
-2.0153384,-10.71257,0.3396473,wage,-1,509297
-3.0323517,4.7215605,-4.950235,operational,-1,508668
0.9455905,5.823004,-1.5584891,particular,-1,508156
-0.624918,-3.0857782,-1.0259295,range,-1,507488
9.223871,-5.890615,0.8317518,input,-1,505267
-2.7675562,5.9079666,-5.429366,strong,-1,503832
-8.830421,-0.77566576,7.533768,generate,-1,502721
5.502315,0.056243896,7.60463,coordination,-1,500829
4.5668464,0.58445597,7.2744727,undertake,-1,500577
4.075002,-1.3442495,7.0233283,final,-1,497574
-9.648291,2.7967706,-4.436364,flow,-1,497186
-11.080812,3.4396238,-1.4799242,tariff,-1,491928
-7.7967052,1.2403812,-5.289175,effectiveness,-1,491583
-3.0433593,-8.673309,0.8845749,march,-1,491442
6.3361163,-6.0953813,-4.2159405,productivity,-1,489606
0.50625515,-0.021130562,4.717876,political,-1,489261
3.9978013,-10.744741,4.243692,represent,-1,486786
6.1545415,-0.42455864,6.2513614,original,-1,486212
-0.78371286,6.816882,-6.988449,ratio,-1,485403
-2.4905145,6.858861,-6.0370874,enhance,-1,485389
6.745689,-6.7593575,-4.004101,close,-1,483157
-1.8405902,3.6609573,-7.254681,associate,-1,481421
-4.1588445,5.6718493,-6.3104253,org,-1,479022
-0.975204,-1.8950584,8.150326,traffic,-1,478025
-1.0523615,2.1537352,-6.184943,chapter,-1,477234
-6.328146,3.249176,-5.9475727,meeting,-1,476831
6.1359944,-5.4154863,5.325504,vehicle,-1,476257
4.638869,-1.180608,7.9510217,commitment,-1,475859
-5.8495507,3.1761227,-5.903771,recommendation,-1,475322
5.2014613,-9.187895,-5.243648,administrative,-1,473801
-7.879695,-7.585657,2.0899282,extension,-1,473251
1.1580997,6.160228,-2.0266702,subject,-1,470856
4.6222577,1.0513091,6.4890847,special,-1,470838
6.532823,0.33950996,7.433313,internal,-1,469962
-3.5463028,-7.699917,-3.8676863,baseline,-1,468833
4.4065127,0.5756211,6.554705,adequate,-1,468001
-1.1317639,9.112823,-1.3024778,security,-1,467141
1.6267548,6.995097,-6.583018,medium,-1,467054
5.686087,-0.08030367,6.2979026,fully,-1,467016
-2.5482492,6.852188,-5.977246,aim,-1,464959
-8.808615,-1.483717,6.531057,internet_user,-1,464766
